Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How often did you eat the following type of bread the last month?,Polar bread,QDY54,4 to 5,2==1 to 4 slices per month;3==2 to 6 slices per week;4==1 slice per day;5==2 to 3 slices per day;7==more than 6 slices per day,Categorical,QDY54,q10-diet-c
How often did you eat the following type of bread the last month?,Rolls baguettes,QDY55,,2==1 to 4 slices per month;3==2 to 6 slices per week;4==1 slice per day;5==2 to 3 slices per day;7==more than 6 slices per day,Categorical,QDY55,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of ham roast beef saddle,QDY58,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY58,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of ham roast beef saddle,QDY58,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY58,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of ham roast beef saddle,QDY58,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY58,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of ham roast beef saddle,QDY58,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY58,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,of pork etc.,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,of pork etc.,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,of pork etc.,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,of pork etc.,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Liver paste,QDY59,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY59,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Liver paste,QDY59,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY59,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Liver paste,QDY59,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY59,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Liver paste,QDY59,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY59,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Salami Swedish sausage etc.,QDY60,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY60,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Salami Swedish sausage etc.,QDY60,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY60,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Salami Swedish sausage etc.,QDY60,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY60,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Salami Swedish sausage etc.,QDY60,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY60,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of turkey chicken,QDY61,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY61,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of turkey chicken,QDY61,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY61,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of turkey chicken,QDY61,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY61,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cold cuts of turkey chicken,QDY61,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY61,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Yellow cheese,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Yellow cheese,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Yellow cheese,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Yellow cheese,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Brown cheese Prim,QDY63,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY63,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Brown cheese Prim,QDY63,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY63,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Brown cheese Prim,QDY63,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY63,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Brown cheese Prim,QDY63,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY63,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cheese spread,QDY64,2 to 6,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY64,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cheese spread,QDY64,2 to 6,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY64,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cheese spread,QDY64,2 to 6,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY64,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Cheese spread,QDY64,2 to 6,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY64,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Spread with mayonnaise,QDY65,2 to 3,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY65,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Spread with mayonnaise,QDY65,2 to 3,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY65,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Spread with mayonnaise,QDY65,2 to 3,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY65,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Spread with mayonnaise,QDY65,2 to 3,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY65,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Egg on slice of bread,QDY66,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY66,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Egg on slice of bread,QDY66,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY66,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Egg on slice of bread,QDY66,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY66,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Egg on slice of bread,QDY66,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY66,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Caviar spread,QDY67,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY67,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Caviar spread,QDY67,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY67,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Caviar spread,QDY67,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY67,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Caviar spread,QDY67,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY67,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fish spread,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fish spread,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fish spread,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fish spread,,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fruit,QDY69,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY69,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fruit,QDY69,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY69,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fruit,QDY69,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY69,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Fruit,QDY69,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY69,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Vegetable,QDY70,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY70,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Vegetable,QDY70,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY70,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Vegetable,QDY70,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY70,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Vegetable,QDY70,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY70,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Peanut butter,QDY71,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY71,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Peanut butter,QDY71,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY71,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Peanut butter,QDY71,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY71,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Peanut butter,QDY71,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY71,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Chocolate or nut spread,QDY72,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY72,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Chocolate or nut spread,QDY72,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY72,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Chocolate or nut spread,QDY72,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY72,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,Chocolate or nut spread,QDY72,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY72,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY73,QDY73; QDY73; QDY73,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY73,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY73,QDY73; QDY73; QDY73,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY73,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY73,QDY73; QDY73; QDY73,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY73,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY73,QDY73; QDY73; QDY73,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY73,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY74,QDY74; QDY74; QDY74,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY74,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY74,QDY74; QDY74; QDY74,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY74,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY74,QDY74; QDY74; QDY74,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY74,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY74,QDY74; QDY74; QDY74,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY74,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY75,QDY75; QDY75; QDY75,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY75,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY75,QDY75; QDY75; QDY75,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY75,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY75,QDY75; QDY75; QDY75,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY75,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY75,QDY75; QDY75; QDY75,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY75,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY76,QDY76; QDY76; QDY76,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY76,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY76,QDY76; QDY76; QDY76,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY76,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY76,QDY76; QDY76; QDY76,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY76,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY76,QDY76; QDY76; QDY76,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY76,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY77,QDY77; QDY77; QDY77,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY77,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY77,QDY77; QDY77; QDY77,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY77,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY77,QDY77; QDY77; QDY77,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY77,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY77,QDY77; QDY77; QDY77,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY77,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY78,QDY78; QDY78; QDY78,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY78,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY78,QDY78; QDY78; QDY78,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY78,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY78,QDY78; QDY78; QDY78,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY78,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY78,QDY78; QDY78; QDY78,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY78,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY79,QDY79; QDY79; QDY79,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY79,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY79,QDY79; QDY79; QDY79,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY79,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY79,QDY79; QDY79; QDY79,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY79,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY79,QDY79; QDY79; QDY79,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY79,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY80,QDY80; QDY80; QDY80,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY80,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY80,QDY80; QDY80; QDY80,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY80,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY80,QDY80; QDY80; QDY80,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY80,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY80,QDY80; QDY80; QDY80,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY80,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY83,QDY83; QDY83; QDY83,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY83,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY83,QDY83; QDY83; QDY83,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY83,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY83,QDY83; QDY83; QDY83,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY83,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY83,QDY83; QDY83; QDY83,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY83,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY84,QDY84; QDY84; QDY84,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY84,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY84,QDY84; QDY84; QDY84,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY84,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY84,QDY84; QDY84; QDY84,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY84,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY84,QDY84; QDY84; QDY84,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY84,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY85,QDY85; QDY85; QDY85,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY85,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY85,QDY85; QDY85; QDY85,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY85,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY85,QDY85; QDY85; QDY85,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY85,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY85,QDY85; QDY85; QDY85,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==1 time per day or more,Categorical,QDY85,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY86,QDY86; QDY86; QDY86,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==more than 6 slices per day,Categorical,QDY86,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY86,QDY86; QDY86; QDY86,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 5 slices per day;7==1 time per day or more,Categorical,QDY86,q10-diet-c
How many sandwiches or rolls or crisp breads etc. have you eaten with the following food items the last month?,QDY86,QDY86; QDY86; QDY86,,1==Not eaten;2==1 to 4 slices per month;4==1 slice per day;6==4 to 6 times per week;7==more than 6 slices per day,Categorical,QDY86,q10-diet-c
