Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How often have you on average had the following for your hot meals since you became pregnant?,Salmon trout,BB389,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB389,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Salmon trout,BB389,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB389,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Halibut plaice founder,BB391,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB391,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Tuna fish,BB393,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB393,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Perch pike pikecake,BB395,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB395,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other fishes,BB397,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB397,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish cake fish pudding fish balls,BB399,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB399,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish finger breaded fish,BB401,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB401,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish casserole soup,BB403,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB403,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Shrimps,BB405,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB405,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Mussels,BB407,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB407,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Crab,BB409,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB409,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Roe,BB411,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB411,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Fish liver,BB413,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB413,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta,,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with meat,,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with fish or mussels or shrimp,BB417,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB417,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with vegetables,BB419,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB419,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pasta with only tomato sauce or ketchup,BB421,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB421,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Cheese 2,BB423,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB423,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Other hot meals,,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pizza per week,BB425,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB425,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==5;3==1;4==3;5==2;6==1Lamb,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==2;3==4;4==3;5==2;6==1,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==2;3==4;4==3;5==2;6==1Lamb,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==2;3==1;4==3;5==2;6==1,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Taco burritos etc.,BB427,,1==6+;2==2;3==1;4==3;5==2;6==1Lamb,Categorical,BB427,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pancakes,BB429,,1==6+;2==5;3==4;4==3;5==2;6==1,Categorical,BB429,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pancakes,BB429,,1==6+;2==5;3==4;4==3;5==2;6==1Lamb,Categorical,BB429,q02-w22-m
How often have you on average had the following for your hot meals since you became pregnant?,Pancakes,BB429,,1==6+;2==5;3==1;4==3;5==2;6==1,Categorical,BB429,q02-w22-m
