Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;2==Slightly disagree;3==Very true or often,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;2==Slightly disagree;3==Very true or often true,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to have less energy,GG364,,1==Totally disagree;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG364,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Somewhat or;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Slightly disagree;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Slightly disagree;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Somewhat or;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Somewhat or;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Slightly disagree;3==Very true or often,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Slightly disagree;3==Very true or often true,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Is very fussy when it comes to food,GG365,,1==Totally disagree;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG365,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Somewhat or;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Slightly disagree;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Slightly disagree;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Somewhat or;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Somewhat or;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Slightly disagree;3==Very true or often,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Slightly disagree;3==Very true or often true,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Seems to be unhappy sad or depressed,GG366,,1==Totally disagree;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG366,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Somewhat or;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Slightly disagree;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Slightly disagree;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Somewhat or;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Not true 2==Somewhat true 3==;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Somewhat or;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Somewhat or;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Somewhat or sometimes true;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Somewhat or sometimes true;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;1==Not true 2==Somewhat true 3==;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;1==Not true 2==Somewhat true 3==;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Slightly disagree;3==Very true or often,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Slightly disagree;3==Very true or often true,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,Wakes up several times in the night,GG367,,1==Totally disagree;2==Slightly disagree;1==Not true 2==Somewhat true 3==,Categorical,GG367,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,About your childs social skills,,,1==Not true;2==Somewhat or;3==Very true or often,Categorical,,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,About your childs social skills,,,1==Not true;2==Somewhat or;3==Very true or often true,Categorical,,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,About your childs social skills,,,1==Not true;2==Somewhat or;1==Not true 2==Somewhat true 3==,Categorical,,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,About your childs social skills,,,1==Not true;2==Somewhat or sometimes true;3==Very true or often,Categorical,,q06-m36-m
Some more statements follow about your childs behavior and manner. We are again asking to what extent you feel the statements are true of your child during the last two months?,About your childs social skills,,,1==Not true;2==Somewhat or sometimes true;3==Very true or often true,Categorical,,q06-m36-m
