Q1,Q2,CODES,OPT,R,TYPE,C1,Q
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Is not understood by others,LL208,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL208,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Seldom initiates conversation with others,LL209,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL209,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,Has difficulties in pronunciation,LL210,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL210,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,*,LL212,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL212,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,are clearly spoken.,LL213,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL213,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,great” without explaining who “he” is.,LL215,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL215,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,future.,LL216,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL216,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,believe.,LL217,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL217,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,Explains a past event clearly,,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,.,LL218,,1==Rarely or never beginning.;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL218,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==2;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==Sometimes;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==4;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Doesn’t fit the child;2==Sometimes;3==Regularly;4==Often or always;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==4;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Rarely or never beginning.;2==2;3==Both yes and no;4==Often or always;5==Fits well with the,Categorical,LL219,q07-y05-m
How do these statements fit the child?,that Peter was playing with Sara.,LL219,,1==Rarely or never beginning.;2==2;3==Regularly;4==4;5==Fits well with the,Categorical,LL219,q07-y05-m
