Q1,Q2,CODES,OPT,R,TYPE,C1,Q
What kind of perception do you have of yourself?,Leave my belongs around,FF487,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF487,q01-w15-f
What kind of perception do you have of yourself?,Leave my belongs around,FF487,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF487,q01-w15-f
What kind of perception do you have of yourself?,Leave my belongs around,FF487,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF487,q01-w15-f
What kind of perception do you have of yourself?,Leave my belongs around,FF487,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF487,q01-w15-f
What kind of perception do you have of yourself?,Leave my belongs around,FF487,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF487,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Am relaxed most of the time,FF488,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF488,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Have difficulty understanding abstract ideas,FF489,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF489,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Feel comfortable around people,FF490,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF490,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Insult people,FF491,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF491,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Pay attention to details,FF492,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF492,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Worry about things,FF493,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF493,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Have a vivid imagination,FF494,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF494,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Keep in the background,FF495,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF495,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Sympathize with others’ feelings,FF496,,1==Strongly disagree;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF496,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Agree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Agree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Agree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Disagree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Disagree;3==Disagree;4==Agree somewhat;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Disagree;3==Neither nor;4==Disagree completely;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Agree completely;2==Disagree;3==Neither nor;4==Agree somewhat;5==Strongly agree,Categorical,FF497,q01-w15-f
What kind of perception do you have of yourself?,Make a mess of things,FF497,,1==Strongly disagree;2==Agree;3==Disagree;4==Disagree completely;5==Strongly agree,Categorical,FF497,q01-w15-f
