Q1,Q2,CODES,OPT,R,TYPE,C1,Q
When did you take the supplements?,and diet products.,,,1==-Daily;2==4 to 6 times a week;3==1 to 3 times a week,Categorical,,q01-w15-m
When did you take the supplements?,Vitamins and dietary supplements1 2 3 4,,,1==-Daily;2==4 to 6 times a week;3==1 to 3 times a week,Categorical,,q01-w15-m
When did you take the supplements?,AA1116,AA1116; AA1116; AA1117; AA1118; AA1119; AA1120; AA1121; AA1116,,1==-Daily;2==4 to 6 times a week;3==1 to 3 times a week,Categorical,AA1116,q01-w15-m
When did you take the supplements?,AA1670,AA1670; AA1670; AA1674; AA1670,,1==-Daily;2==4 to 6 times a week;3==1 to 3 times a week,Categorical,AA1670,q01-w15-m
What education do you and the baby’s father have?,Education you have completed,AA1124,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1124,q01-w15-m
What education do you and the baby’s father have?,Education baby’s father has completed,AA1126,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1126,q01-w15-m
What education do you and the baby’s father have?,Education you’re doing,AA1125,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1125,q01-w15-m
What education do you and the baby’s father have?,Education baby’s father is doing,AA1127,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1127,q01-w15-m
What education do you and the baby’s father have?,Other education you have completed,AA1128,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1128,q01-w15-m
What education do you and the baby’s father have?,Other education you’re doing,AA1129,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1129,q01-w15-m
What education do you and the baby’s father have?,Other education baby’s father has completed,AA1130,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1130,q01-w15-m
What education do you and the baby’s father have?,Other education baby’s father is doing,AA1131,,1==9==year secondary school;3==Vocational high school;5==Regional technical college 4==year university degree;5==Regional technical college 4==year university degree;6==University technical college more than 4 years;1==9==year secondary school,Categorical,AA1131,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,You Baby’s father,,,,Tick,,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Student,AA1132; AA1133;,,,Tick,AA1132,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,At home,AA1134; AA1135;,,,Tick,AA1134,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Intern or apprentice,AA1136; AA1137;,,,Tick,AA1136,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Military service,AA1138; AA1139;,,,Tick,AA1138,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Unemployed or laid off,AA1140; AA1141;,,,Tick,AA1140,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Rehabilitation or disabled,AA1142; AA1143;,,,Tick,AA1142,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Employed in public sector,AA1144; AA1145;,,,Tick,AA1144,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Employed in private sector,AA1146; AA1147;,,,Tick,AA1146,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Self-employed,AA1148; AA1149;,,,Tick,AA1148,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Family member without steady income in family,AA1150; AA1151;,,,Tick,AA1150,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,company,,,,Tick,,q01-w15-m
What was your and the baby’s father’s work situation when you became pregnant?,Other,AA1152; AA1153;,,,Tick,AA1152,q01-w15-m
Did you have an extra job when you became pregnant?,AA1158,AA1158; AA1158; AA1158,,1==No;2==Yes,Categorical,AA1158,q01-w15-m
Did you have an extra job when you became pregnant?,If yes describe,AA1676,,1==No;2==Yes,Categorical,AA1676,q01-w15-m
Have you been absent from work more than two weeks during this pregnancy?,AA1159,AA1159; AA1159; AA1159,,1==No;2==Yes,Categorical,AA1159,q01-w15-m
Are you absent from your work at the present time?,AA1160,AA1160; AA1160; AA1160,,1==No;2==Yes,Categorical,AA1160,q01-w15-m
If yes what is the reason for your absence?,Medical leave,AA1161,,Number 0 – 999,Numeric,AA1161,q01-w15-m
If yes what is the reason for your absence?,Leave of absence,AA1162,,Number 0 – 999,Numeric,AA1162,q01-w15-m
If yes what is the reason for your absence?,Sick child,AA1163,,Number 0 – 999,Numeric,AA1163,q01-w15-m
If yes what is the reason for your absence?,Other,AA1164,,Number 0 – 999,Numeric,AA1164,q01-w15-m
If yes what is the reason for your absence?,AA1165,AA1165; AA1165; AA1165,,Number 0 – 999,Numeric,AA1165,q01-w15-m
If yes what is the reason for your absence?,If other describe,,,Number 0 – 999,Numeric,,q01-w15-m
If yes what is the reason for your absence?,AA1677,AA1677; AA1677; AA1677,,Number 0 – 999,Numeric,AA1677,q01-w15-m
If yes what is the reason for your absence?,Before the pregnancy,AA1166,,Number 0 – 999,Numeric,AA1166,q01-w15-m
If yes what is the reason for your absence?,During the pregnancy,AA1167,,Number 0 – 999,Numeric,AA1167,q01-w15-m
If yes what is the reason for your absence?,possible.,,,Number 0 – 999,Numeric,,q01-w15-m
If yes what is the reason for your absence?,You,AA1168,,Number 0 – 999,Numeric,AA1168,q01-w15-m
If yes what is the reason for your absence?,Baby’s father,AA1169,,Number 0 – 999,Numeric,AA1169,q01-w15-m
Occupation or title at this workplace?,You,AA1170,,,Tick,AA1170,q01-w15-m
Occupation or title at this workplace?,Baby’s father,AA1171,,,Tick,AA1171,q01-w15-m
Occupation or title at this workplace?,name,,,,Tick,,q01-w15-m
Occupation or title at this workplace?,AA1172,AA1172; AA1172; AA1172,,,Tick,AA1172,q01-w15-m
Do you work walking or standing?,AA1176,AA1176; AA1176; AA1176,,2==Yes every day less than half of the,Categorical,AA1176,q01-w15-m
How do the following statements describe your work situation?,I have physically heavy work,AA1179,,1==Agree;2==Agree mostly;3==Disagree mostly;4==Disagree,Categorical,AA1179,q01-w15-m
How do the following statements describe your work situation?,My work is very stressful,AA1180,,1==Agree;2==Agree mostly;3==Disagree mostly;4==Disagree,Categorical,AA1180,q01-w15-m
How do the following statements describe your work situation?,I learn a lot at work,AA1181,,1==Agree;2==Agree mostly;3==Disagree mostly;4==Disagree,Categorical,AA1181,q01-w15-m
How do the following statements describe your work situation?,My work is very monotonous,AA1182,,1==Agree;2==Agree mostly;3==Disagree mostly;4==Disagree,Categorical,AA1182,q01-w15-m
How do the following statements describe your work situation?,My work demands a lot of me,AA1183,,1==Agree;2==Agree mostly;3==Disagree mostly;4==Disagree,Categorical,AA1183,q01-w15-m
How do the following statements describe your work situation?,I enjoy my work,AA1186,,1==Agree;2==Agree mostly;3==Disagree mostly;4==Disagree,Categorical,AA1186,q01-w15-m
When are your working hours?,Permanent day work,AA1187,,,Tick,AA1187,q01-w15-m
When are your working hours?,Permanent afternoon or evening work,AA1188,,,Tick,AA1188,q01-w15-m
When are your working hours?,Permanent night work,AA1189,,,Tick,AA1189,q01-w15-m
When are your working hours?,Shift work or shift rotations,AA1190,,,Tick,AA1190,q01-w15-m
When are your working hours?,No set times,AA1191,,,Tick,AA1191,q01-w15-m
When are your working hours?,Other,AA1192,,,Tick,AA1192,q01-w15-m
During your pregnancy do you lift anything that weighs more than 10 k?,At home,,,1==Infrequently or never;2==Yes less than 20 times a week;3==Yes more than 20 times a week;4==Yes;5==Yes more than 20 times a day,Categorical,,q01-w15-m
During your pregnancy do you lift anything that weighs more than 10 k?,AA1193,AA1193; AA1193; AA1193,,1==Infrequently or never;2==Yes less than 20 times a week;3==Yes more than 20 times a week;4==Yes;5==Yes more than 20 times a day,Categorical,AA1193,q01-w15-m
During your pregnancy do you lift anything that weighs more than 10 k?,At work,,10 to 20,1==Infrequently or never;2==Yes less than 20 times a week;3==Yes more than 20 times a week;4==Yes;5==Yes more than 20 times a day,Categorical,,q01-w15-m
During your pregnancy do you lift anything that weighs more than 10 k?,AA1194,AA1194; AA1194; AA1194,,1==Infrequently or never;2==Yes less than 20 times a week;3==Yes more than 20 times a week;4==Yes;5==Yes more than 20 times a day,Categorical,AA1194,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Computer monitor,AA1198,,1==Never;2==Infrequently;3==Often;4==On average more than an hour daily,Categorical,AA1198,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Computer monitor,AA1198,,1==Never;2==Infrequently;3==Daily;4==On average more than an hour daily,Categorical,AA1198,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Computer monitor,AA1198,,1==Never;2==A few times a week;3==Often;4==On average more than an hour daily,Categorical,AA1198,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Computer monitor,AA1198,,1==Never;2==A few times a week;3==Daily;4==On average more than an hour daily,Categorical,AA1198,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Laser printer,AA1199,,1==Never;2==Infrequently;3==Often;4==On average more than an hour daily,Categorical,AA1199,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Laser printer,AA1199,,1==Never;2==Infrequently;3==Daily;4==On average more than an hour daily,Categorical,AA1199,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Laser printer,AA1199,,1==Never;2==A few times a week;3==Often;4==On average more than an hour daily,Categorical,AA1199,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Laser printer,AA1199,,1==Never;2==A few times a week;3==Daily;4==On average more than an hour daily,Categorical,AA1199,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Copying machine,AA1200,,1==Never;2==Infrequently;3==Often;4==On average more than an hour daily,Categorical,AA1200,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Copying machine,AA1200,,1==Never;2==Infrequently;3==Daily;4==On average more than an hour daily,Categorical,AA1200,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Copying machine,AA1200,,1==Never;2==A few times a week;3==Often;4==On average more than an hour daily,Categorical,AA1200,q01-w15-m
Do your cell phone calls last more than 15 minutes?,Copying machine,AA1200,,1==Never;2==A few times a week;3==Daily;4==On average more than an hour daily,Categorical,AA1200,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Lead vapors lead dust lead particles,AA1202; AA1203; AA1204; AA1205;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1202,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,or lead alloys,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Chrome arsenic cadmium or,AA1206; AA1207; AA1208; AA1209;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1206,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,combinations of these,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Gasoline or exhaust,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Mercury vapors mercury or work with,AA1214; AA1215; AA1216; AA1217;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1214,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,amalgam fillings,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Disinfectants vermin poisons,AA1218; AA1219; AA1220; AA1221;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1218,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Weed killers insecticides fungicides,AA1222; AA1223; AA1224; AA1225;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1222,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Oil-based paint,AA1226; AA1227; AA1228; AA1229;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1226,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Water-based or latex paint,AA1230; AA1231; AA1232; AA1233;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1230,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Paint thinner paint-lacquer-glue,AA1234; AA1235; AA1236; AA1237;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1234,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,remover or other solvents,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Industrial dyes or ink,AA1238; AA1239; AA1240; AA1241;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1238,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Motor oil lubrication oil or other,AA1242; AA1243; AA1244; AA1245;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1242,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,types of oil,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Photographic chemicals,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Substances used in welding,AA1250; AA1251; AA1252; AA1253;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1250,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Substances used in soldering,AA1254; AA1255; AA1256; AA1257;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1254,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Formalin or formaldehyde,AA1258; AA1259; AA1260; AA1261;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1258,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Chemotherapeutic substances or,AA1262; AA1263; AA1264; AA1265;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1262,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,chemotherapy treatment,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Laughing gas or other anesthetic,AA1266; AA1267; AA1268; AA1269;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1266,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,gases,,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Other substances and conditions,AA1270; AA1271; AA1272; AA1273;,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1270,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,Other substances and conditions,AA1274,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1274,q01-w15-m
Have you been in contact with any of the following substances either at work or in your leisure time during the last six months?,describe,AA1682,,1==Yes number of a hood for gases or used protective;2==No days breathing protection gloves,Categorical,AA1682,q01-w15-m
How often have you been to a discotheque since you became pregnant?,AA1275,AA1275; AA1275; AA1275,,1==1 to 2 times a week;2==Less often;3==Never,Categorical,AA1275,q01-w15-m
Are you in contact with animals either at work or in your leisure?,AA1276,AA1276; AA1276; AA1276,,1==No;2==Yes,Categorical,AA1276,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Dog,AA1280,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1280,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Cat,AA1281,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1281,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Guinea pig,AA1282,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1282,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Hamster,AA1283,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1283,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Rabbit,AA1284,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1284,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Canary or other bird,AA1285,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1285,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Aquarium fish,AA1286,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1286,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Cow,AA1287,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1287,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Pig,AA1288,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1288,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Sheep goat,AA1289,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1289,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Horse,AA1290,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1290,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Poultry,AA1291,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1291,q01-w15-m
If yes what sort of animals and how often are you in contact with them on a weekly basis?,Other,AA1292,,1==Daily;2==3 to 6 times a week;3==1 to 2 times a week;4==Less than once a week,Categorical,AA1292,q01-w15-m
With whom do you live?,Spouse or partner,AA1293,,,Tick,AA1293,q01-w15-m
With whom do you live?,Parents,AA1294,,,Tick,AA1294,q01-w15-m
With whom do you live?,Parents-in-law,AA1295,,,Tick,AA1295,q01-w15-m
With whom do you live?,Children,AA1296,,,Tick,AA1296,q01-w15-m
With whom do you live?,No one,AA1297,,,Tick,AA1297,q01-w15-m
With whom do you live?,Other,AA1298,,,Tick,AA1298,q01-w15-m
With whom do you live?,If other describe,AA1299,,,Tick,AA1299,q01-w15-m
If yes which language?,You,AA1306,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1306,q01-w15-m
If yes which language?,Baby’s father,,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,,q01-w15-m
If yes which language?,AA1307,AA1307; AA1307; AA1307,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1307,q01-w15-m
If yes which language?,AA1308,AA1308; AA1308; AA1308,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1308,q01-w15-m
If yes which language?,If other which,,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,,q01-w15-m
If yes which language?,AA1684,AA1684; AA1684; AA1684,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1684,q01-w15-m
If yes which language?,Your mother,AA1310,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1310,q01-w15-m
If yes which language?,Your father,AA1311,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1311,q01-w15-m
If yes which language?,Mother of the child’s father,AA1312,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1312,q01-w15-m
If yes which language?,Father of the child’s father,AA1313,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1313,q01-w15-m
If yes which language?,AA1314,AA1314; AA1314; AA1314,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1314,q01-w15-m
If yes which language?,If other which,,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,,q01-w15-m
If yes which language?,AA1685,AA1685; AA1685; AA1685,,1==Sámi;2==Urdu;3==English;4==Other,Categorical,AA1685,q01-w15-m
What is your and the baby’s father’s yearly gross income?,AA1315,AA1315; AA1315; AA1315,,1==No income;2==Under;3==;4==;5==;6==;7==Over;8==Don’t know,Categorical,AA1315,q01-w15-m
What is your and the baby’s father’s yearly gross income?,Your gross income,,,1==No income;2==Under;3==;4==;5==;6==;7==Over;8==Don’t know,Categorical,,q01-w15-m
What is your and the baby’s father’s yearly gross income?,Child’s father’s gross income,,,1==No income;2==Under;3==;4==;5==;6==;7==Over;8==Don’t know,Categorical,,q01-w15-m
Is it possible for your household to manage financially without your income?,AA1317,AA1317; AA1317; AA1317,,1==No;2==Yes but with difficulty;3==Yes without difficulty,Categorical,AA1317,q01-w15-m
What type of housing do you live in?,Detached house,AA1318,,,Tick,AA1318,q01-w15-m
What type of housing do you live in?,Farm,AA1319,,,Tick,AA1319,q01-w15-m
What type of housing do you live in?,Semidetached,AA1320,,,Tick,AA1320,q01-w15-m
What type of housing do you live in?,Four-flat house,AA1321,,,Tick,AA1321,q01-w15-m
What type of housing do you live in?,Maisonette,AA1322,,,Tick,AA1322,q01-w15-m
What type of housing do you live in?,Terraced flat,AA1323,,,Tick,AA1323,q01-w15-m
What type of housing do you live in?,Basement flat,AA1324,,,Tick,AA1324,q01-w15-m
What type of housing do you live in?,Apartment building,AA1325,,,Tick,AA1325,q01-w15-m
What type of housing do you live in?,Townhouse or tenement,AA1326,,,Tick,AA1326,q01-w15-m
Which floor?,Other,AA1328,,,Tick,AA1328,q01-w15-m
Which floor?,AA1329,AA1329; AA1329; AA1329,,,Tick,AA1329,q01-w15-m
Which floor?,If other describe,,,,Tick,,q01-w15-m
Which floor?,AA1686,AA1686; AA1686; AA1686,,,Tick,AA1686,q01-w15-m
Has there been water damage visible signs of fungus or mildew or a smell of mildew in your home in the past 3 months?,No,AA1330,,,Tick,AA1330,q01-w15-m
Has there been water damage visible signs of fungus or mildew or a smell of mildew in your home in the past 3 months?,Yes water damage,AA1331,,,Tick,AA1331,q01-w15-m
Has there been water damage visible signs of fungus or mildew or a smell of mildew in your home in the past 3 months?,Yes signs of fungus and mould,AA1332,,,Tick,AA1332,q01-w15-m
Has there been water damage visible signs of fungus or mildew or a smell of mildew in your home in the past 3 months?,Yes a smell of mildew,AA1333,,,Tick,AA1333,q01-w15-m
Where does your drinking water come from?,Public or private water supply,AA1334,,,Tick,AA1334,q01-w15-m
Where does your drinking water come from?,Water from a local source,AA1335,,,Tick,AA1335,q01-w15-m
If yes which illness?,German measles,AA1338,,,Tick,AA1338,q01-w15-m
If yes which illness?,Chicken pox,AA1339,,,Tick,AA1339,q01-w15-m
If yes which illness?,Measles,AA1340,,,Tick,AA1340,q01-w15-m
If yes which illness?,Roseola infantum,AA1341,,,Tick,AA1341,q01-w15-m
If yes which illness?,Other fever with rash,AA1342,,,Tick,AA1342,q01-w15-m
If yes which illness?,Influenza,AA1343,,,Tick,AA1343,q01-w15-m
If yes which illness?,Prolonged cough,AA1344,,,Tick,AA1344,q01-w15-m
If yes which illness?,Tuberculosis,AA1345,,,Tick,AA1345,q01-w15-m
If yes which illness?,Hand foot and mouth disease,AA1346,,,Tick,AA1346,q01-w15-m
If yes which illness?,Other,AA1347,,,Tick,AA1347,q01-w15-m
Have you used any of the following substances?,Hash,AA1432; AA1433; AA1434; AA1435;,,,Tick,AA1432,q01-w15-m
Have you used any of the following substances?,Amphetamine,AA1436; AA1437; AA1438; AA1439;,,,Tick,AA1436,q01-w15-m
Have you used any of the following substances?,Ecstasy,AA1440; AA1441; AA1442; AA1443;,,,Tick,AA1440,q01-w15-m
Have you used any of the following substances?,Cocaine,AA1444; AA1445; AA1446; AA1447;,,,Tick,AA1444,q01-w15-m
Have you used any of the following substances?,Heroin,AA1448; AA1449; AA1450; AA1451;,,,Tick,AA1448,q01-w15-m
How often did you consume alcohol in the 3 months before you became pregnant and how often do you consume alcohol during the pregnancy?,Last 3 months before pregnancy,AA1453,6 to 7,1==Approximately;6 to 7s time a week;4==Approximately once a week,Categorical,AA1453,q01-w15-m
How often did you consume alcohol in the 3 months before you became pregnant and how often do you consume alcohol during the pregnancy?,During pregnancy,AA1454,,1==Approximately;6 to 7s time a week;4==Approximately once a week,Categorical,AA1454,q01-w15-m
What type of alcohol do you usually drink?,Light beer,AA1455,,,Tick,AA1455,q01-w15-m
What type of alcohol do you usually drink?,Beer,AA1456,,,Tick,AA1456,q01-w15-m
What type of alcohol do you usually drink?,Red wine,AA1457,,,Tick,AA1457,q01-w15-m
What type of alcohol do you usually drink?,White wine,AA1458,,,Tick,AA1458,q01-w15-m
What type of alcohol do you usually drink?,Low alcohol sodas,AA1459,,,Tick,AA1459,q01-w15-m
What type of alcohol do you usually drink?,Fortified wines,AA1460,,,Tick,AA1460,q01-w15-m
What type of alcohol do you usually drink?,Spirits,AA1461,,,Tick,AA1461,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==Once;3==Several times;4==Twice a week;5==3 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==Once;3==Several times;4==Twice a week;5==3 to 4 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==Once;3==Once a week;4==Twice a week;5==3 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==Once;3==Once a week;4==Twice a week;5==3 to 4 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==1 to 3 times a month;3==Several times;4==Twice a week;5==3 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==1 to 3 times a month;3==Several times;4==Twice a week;5==3 to 4 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==1 to 3 times a month;3==Once a week;4==Twice a week;5==3 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==1 to 3 times a month;3==Once a week;4==Twice a week;5==3 to 4 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
Have you ever experienced any of the following problems during the last year in relation to your alcohol consumption?,remember getting to,,,1==Never;2==Less than once a week;3==Several times;4==Twice a week;5==3 times or more a week;6==5 times a week or more,Categorical,,q01-w15-m
