Q1,Q2,CODES,OPT,R,TYPE,C1,Q
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Disagree;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Disagree;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Disagree;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Disagree;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Disagree;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Disagree;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Once or twice every night;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Once or twice every night;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Once or twice every night;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Once or twice every night;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Once or twice every night;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==No;2==Once or twice every night;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Sometimes;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Sometimes;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Sometimes;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Sometimes;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Sometimes;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Sometimes;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Disagree;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Disagree;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Disagree;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Disagree;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Disagree;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Disagree;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Once or twice every night;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Once or twice every night;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Once or twice every night;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Once or twice every night;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Once or twice every night;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==Completely disagree;2==Once or twice every night;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Sometimes;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Sometimes;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Sometimes;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Sometimes;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Sometimes;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Sometimes;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Disagree;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Disagree;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Disagree;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Disagree;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Disagree;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Disagree;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Once or twice every night;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Once or twice every night;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Once or twice every night;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Once or twice every night;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Once or twice every night;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD396,DD396; DD396; DD396,,1==3 or more times every night;2==Once or twice every night;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD396,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Sometimes;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Sometimes;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Sometimes;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Sometimes;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Sometimes;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Sometimes;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Disagree;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Disagree;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Disagree;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Disagree;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Disagree;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Disagree;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Once or twice every night;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Once or twice every night;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Once or twice every night;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Once or twice every night;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Once or twice every night;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==No;2==Once or twice every night;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Sometimes;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Sometimes;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Sometimes;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Sometimes;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Sometimes;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Sometimes;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Disagree;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Disagree;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Disagree;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Disagree;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Disagree;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Disagree;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Once or twice every night;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Once or twice every night;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Once or twice every night;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Once or twice every night;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Once or twice every night;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==Completely disagree;2==Once or twice every night;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Sometimes;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Sometimes;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Sometimes;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Sometimes;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Sometimes;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Sometimes;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Disagree;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Disagree;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Disagree;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Disagree;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Disagree;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Disagree;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Once or twice every night;3==Often;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Once or twice every night;3==Often;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Once or twice every night;3==Disagree somewhat;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Once or twice every night;3==Disagree somewhat;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Once or twice every night;3==A few times a week;4==Indifferent;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Does your child share a bed with his or her mother or father?,DD397,DD397; DD397; DD397,,1==3 or more times every night;2==Once or twice every night;3==A few times a week;4==Seldom or never;5==Agree somewhat;6==Agree;7==Agree completely,Categorical,DD397,q04-m06-m
Did you go to your doctor or midwife or health visitor for your own health problems during the first month after the birth?,DD401,DD401; DD401; DD401,,1==No;2==Yes,Categorical,DD401,q04-m06-m
Did you go to your doctor or midwife or health visitor for your own health problems during the first month after the birth?,Yes times,DD402,,1==No;2==Yes,Categorical,DD402,q04-m06-m
If yes what was the reason for this?,Perineal wounds or stitches,DD403,,,Tick,DD403,q04-m06-m
If yes what was the reason for this?,Caesarean section wound,DD404,,,Tick,DD404,q04-m06-m
If yes what was the reason for this?,Mastitis,DD405,,,Tick,DD405,q04-m06-m
If yes what was the reason for this?,Sore nipples,DD406,,,Tick,DD406,q04-m06-m
If yes what was the reason for this?,Breastfeeding problems,DD407,,,Tick,DD407,q04-m06-m
If yes what was the reason for this?,Other,DD408,,,Tick,DD408,q04-m06-m
If yes what was the reason for this?,DD409,DD409; DD409; DD409,,,Tick,DD409,q04-m06-m
If yes what was the reason for this?,Other specify,,,,Tick,,q04-m06-m
If yes what was the reason for this?,DD869,DD869; DD869; DD869,,,Tick,DD869,q04-m06-m
When you think back to the time just after the birth did you feel depressed during that period?,DD410,DD410; DD410; DD410,,1==No;2==Yes,Categorical,DD410,q04-m06-m
When you think back to the time just after the birth did you feel depressed during that period?,Yes weeks,DD411,,1==No;2==Yes,Categorical,DD411,q04-m06-m
Apart from being in hospital for the birth have you been admitted to hospital since you completed the previous questionnaire?,DD412,DD412; DD412; DD412,,1==No;2==Yes,Categorical,DD412,q04-m06-m
Apart from being in hospital for the birth have you been admitted to hospital since you completed the previous questionnaire?,DD413,DD413; DD413; DD413,,1==No;2==Yes,Categorical,DD413,q04-m06-m
Apart from being in hospital for the birth have you been admitted to hospital since you completed the previous questionnaire?,Yes specify hospital,,,1==No;2==Yes,Categorical,,q04-m06-m
Apart from being in hospital for the birth have you been admitted to hospital since you completed the previous questionnaire?,DD870,DD870; DD870; DD870,,1==No;2==Yes,Categorical,DD870,q04-m06-m
Do you have a chronic or long-term illness which has started since you completed the previous questionnaire?,DD414,DD414; DD414; DD414,,1==No;2==Yes,Categorical,DD414,q04-m06-m
Do you have a chronic or long-term illness which has started since you completed the previous questionnaire?,DD415,DD415; DD415; DD415,,1==No;2==Yes,Categorical,DD415,q04-m06-m
Do you have a chronic or long-term illness which has started since you completed the previous questionnaire?,Yes specify,,,1==No;2==Yes,Categorical,,q04-m06-m
Do you have a chronic or long-term illness which has started since you completed the previous questionnaire?,DD871,DD871; DD871; DD871,,1==No;2==Yes,Categorical,DD871,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,Have you suffered from,,,Number of,Numeric,,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,Yes last Yes Name of Last part,,0 to 3; 4 to 6;,Number of,Numeric,,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,Illness or problems,,,Number of,Numeric,,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,pregnancy birth taken pregnancy birth birth in total,,,Number of,Numeric,,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD418,DD418; DD418; DD419; DD420; DD421; DD418,,Number of,Numeric,DD418,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,Sugar in urine,DD418; DD417; DD422; DD423; DD424;,,Number of,Numeric,DD418,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD872,DD872; DD872; DD872,,Number of,Numeric,DD872,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD426,DD426; DD426; DD427; DD428; DD429; DD426,,Number of,Numeric,DD426,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,Protein in urine,DD426; DD425; DD430; DD431; DD432;,,Number of,Numeric,DD426,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD873,DD873; DD873; DD873,,Number of,Numeric,DD873,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,High blood,DD873; DD434; DD435; DD436; DD437;,,Number of,Numeric,DD873,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD433,DD433; DD433; DD438; DD439; DD440; DD433,,Number of,Numeric,DD433,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,pressure,DD433; DD874;,,Number of,Numeric,DD433,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD442,DD442; DD442; DD443; DD444; DD445; DD442,,Number of,Numeric,DD442,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,Swelling,DD442; DD441; DD446; DD447; DD448;,,Number of,Numeric,DD442,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD875,DD875; DD875; DD875,,Number of,Numeric,DD875,q04-m06-m
Have you had any of the following problems or illnesses since you completed the previous questionnaire? If yes are you taking or have you taken medication for these problems?,DD450,DD450; DD450; DD451; DD452; DD453; DD450,,Number of,Numeric,DD450,q04-m06-m
